recall@100,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60,score61,score62,score63,score64,score65,score66,score67,score68,score69,score70,score71,score72,score73,score74,score75,score76,score77,score78,score79,score80,score81,score82,score83,score84,score85,score86,score87,score88,score89,score90,score91,score92,score93,score94,score95,score96,score97,score98,score99,score100
1.000000,19.216200,16.477800,13.781600,12.919500,11.688500,11.606000,11.201200,10.364600,9.947900,9.855600,9.801400,9.713900,9.631700,9.600100,9.281700,9.230800,9.187500,9.182700,8.989900,8.735800,8.727700,8.530600,8.525900,8.503200,8.498100,8.343200,8.332400,8.211600,8.084100,8.068000,8.055300,7.943000,7.788100,7.589700,7.466500,7.164000,7.118700,7.078900,6.895500,6.802100,6.768700,6.690300,6.520900,6.483200,6.443300,6.197500,6.129100,6.089600,5.950700,5.940500,5.703200,5.646700,5.570900,5.561400,5.410600,5.368000,5.339500,5.228400,5.031800,4.794900,4.478700,4.446100,4.260200,4.201600,4.116700,4.062000,4.062000,3.906200,2.755200,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100,2.575100,2.575100,2.573400,2.567800,2.567600
1.000000,16.403400,9.520000,9.052500,8.962100,8.774800,8.701000,8.595800,8.167200,7.485500,7.380400,7.095200,6.776900,6.695900,6.669100,6.581900,6.447300,6.324200,6.144600,6.069100,6.034400,5.876200,5.839400,5.836500,5.834700,5.723700,5.702600,5.659900,5.583600,5.583600,5.543600,5.537600,5.447900,5.404100,5.377800,5.314900,5.278700,5.242900,5.193000,5.193000,5.122500,5.104400,5.054000,5.005300,5.002200,4.954500,4.928900,4.922300,4.827900,4.822900,4.822900,4.721300,4.688400,4.672500,4.656000,4.561200,4.561200,4.530500,4.411700,4.271600,4.165800,3.666200,3.641100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.750000,17.180200,15.445000,12.795100,12.011000,11.745800,11.665200,11.438100,10.936200,10.916000,10.162900,10.017200,9.993300,9.800200,9.743100,9.690000,9.676600,9.652300,9.637200,9.336300,9.076500,9.053200,8.766400,8.584800,8.511100,8.498400,8.486900,8.481500,8.419000,8.405700,8.208300,8.154700,8.145200,8.108300,8.016800,7.958500,7.874700,7.784000,7.704300,7.462600,7.413100,7.395500,7.305900,7.177100,7.167900,7.095200,6.965800,6.796600,6.783700,6.776900,6.636600,6.588600,6.563500,6.456000,6.420500,6.327600,6.320400,6.233200,6.143800,6.127400,6.066000,6.032400,5.901200,5.864200,5.843500,5.834700,5.767900,5.694800,5.660200,5.573700,5.521900,5.512500,5.479200,5.477600,5.447000,5.423600,5.402600,5.394000,5.377800,5.371900,5.371900,5.371900,5.343200,5.338800,5.319200,5.242400,5.184200,5.095200,5.054000,5.052000,5.040800,5.024700,5.009200,4.963000,4.962900,4.962900,4.961500,4.954500,4.947800,4.889100,4.885400
1.000000,24.874300,23.558400,20.405200,16.449100,16.162000,15.678900,14.944100,14.390400,14.244000,13.655700,13.303900,12.994800,12.654100,12.207300,12.153600,12.131700,11.964500,11.947800,11.828900,11.828000,11.549300,11.549300,11.122700,11.122700,11.015500,10.963100,10.903600,10.861600,10.816900,10.713000,10.670200,10.649900,10.527400,10.476000,10.363200,10.328500,10.307700,9.986800,9.942700,9.783700,9.715400,9.675800,9.675800,9.643800,9.631200,9.588700,9.543200,9.541200,9.541200,9.499800,9.499800,9.494100,9.456800,9.456800,9.456800,9.401400,9.355700,9.005500,8.868000,8.633100,8.568200,8.480900,8.069200,8.065800,8.055000,7.976400,7.922300,7.710800,7.609100,7.609100,7.605900,7.549400,7.381900,7.375800,7.319700,7.264500,7.210000,7.103600,7.103600,7.095200,7.077500,7.051500,7.000200,7.000200,6.850700,6.850700,6.776900,6.707500,6.707500,6.661100,6.570100,6.570100,6.525500,6.481600,6.311500,6.229800,6.189800,6.189800,6.189800,6.150200
1.000000,14.312100,11.862100,11.797400,10.406000,9.688800,8.457900,7.683000,7.322300,7.120700,7.100100,7.064400,6.912000,6.180800,6.022900,5.824600,5.550100,5.463700,5.381600,5.184400,5.146700,5.146700,5.036800,4.961600,4.961600,4.931400,4.926800,4.892400,4.892400,4.858600,4.830400,4.733500,4.727700,4.727700,4.671000,4.671000,4.664800,4.664800,4.521700,4.485900,4.464600,4.301800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,18.715900,18.587600,16.207900,15.839500,15.751400,14.127100,13.951300,13.443100,13.366800,13.289400,13.283700,13.051600,12.976100,12.955200,12.912300,12.832900,12.611000,12.294800,11.723300,11.629400,11.629400,11.193900,11.059900,10.877000,10.276200,9.704800,9.539600,9.376200,8.860700,8.860700,8.791200,8.702600,8.688300,8.607000,8.589000,8.523700,8.518100,8.468100,8.426900,8.392800,8.356200,8.352400,8.352400,8.342800,8.333500,8.279000,8.180200,8.151700,8.132700,8.092800,8.034800,7.865600,7.810700,7.650800,7.617200,7.497200,7.497200,7.398200,7.384500,7.349700,7.254500,7.254500,7.161800,7.120700,7.116300,7.027100,6.983300,6.855100,6.772300,6.371800,6.295400,6.257900,6.257900,6.180800,6.147900,6.022900,5.922100,5.824600,5.744100,5.662200,5.503200,5.474500,5.410500,5.381600,5.362800,5.224700,5.203100,5.184400,5.180200,5.152000,5.146700,5.146700,5.093500,5.036800,5.028600,5.009600,5.004600,4.968700,4.931400,4.928500
1.000000,23.376400,17.653000,17.173600,17.118800,16.586800,15.308500,14.355200,12.820600,11.297000,9.592800,8.966000,8.796200,8.582400,8.345000,8.293700,8.144100,8.066500,7.896300,7.870700,7.650200,7.517200,7.512500,7.369800,7.325100,7.325100,7.237200,7.095200,7.010000,6.979300,6.776900,6.588800,6.496800,6.444500,6.444500,6.435100,6.359700,6.340400,6.260800,6.239600,6.078600,6.078600,6.078600,6.071800,6.069100,6.051500,5.987000,5.981500,5.955300,5.892800,5.866600,5.866600,5.862100,5.742300,5.726000,5.702600,5.659900,5.641700,5.641700,5.627300,5.561900,5.541900,5.518400,5.516800,5.511000,5.489800,5.484100,5.463100,5.436700,5.412200,5.377800,5.364000,5.316800,5.316800,5.224700,5.193000,5.193000,5.135700,5.122500,5.092400,5.086800,5.054000,5.049700,5.007800,4.966600,4.954500,4.952300,4.952300,4.928200,4.926000,4.926000,4.922300,4.909100,4.909100,4.886100,4.866600,4.827900,4.824800,4.808300,4.808300,4.807500
0.500000,23.163300,19.788300,18.187100,18.160100,18.066300,16.225800,16.009400,15.839500,15.328100,14.127100,13.951300,13.787500,13.289400,13.283700,13.051600,12.976100,12.832900,11.813300,11.723300,11.629400,11.629400,11.162100,11.059900,10.634300,10.276200,10.082800,9.704800,9.539600,9.376200,9.268300,8.860700,8.860700,8.791200,8.607000,8.589000,8.523700,8.518100,8.468100,8.426900,8.392800,8.352400,8.352400,8.342800,8.333500,8.180200,8.151700,8.132700,8.092800,8.034800,7.865600,7.810700,7.650800,7.617200,7.497200,7.398200,7.349700,7.254500,7.254500,7.254500,7.179000,7.161800,7.116300,7.095200,7.027100,6.983300,6.859500,6.855100,6.776900,6.747200,6.404600,6.371800,6.295400,6.257900,6.257900,6.147900,6.074700,6.069100,6.022900,5.972100,5.899200,5.873000,5.873000,5.834700,5.744100,5.702600,5.503200,5.381600,5.377800,5.193000,5.193000,5.184400,5.184400,5.152000,5.122500,5.054000,5.036800,5.028600,5.004600,4.966000,4.954500
0.666667,18.776000,17.071100,16.679000,14.490400,14.474900,13.332300,12.572400,12.482700,12.299800,11.599700,11.548500,11.460000,11.294100,10.959900,9.336900,8.853900,8.853900,8.783800,8.692300,8.580300,8.564700,8.514500,8.414700,8.309900,8.197200,8.081000,8.081000,7.997100,7.965100,7.949600,7.852500,7.823800,7.797400,7.739900,7.689400,7.689400,7.636600,7.593400,7.584400,7.482200,7.334000,7.285900,7.191600,7.191600,7.095200,6.922700,6.879800,6.831300,6.776900,6.624100,6.472200,6.401000,6.069100,6.048000,6.036300,5.959400,5.921800,5.870000,5.702600,5.669100,5.659900,5.650100,5.642400,5.642400,5.377800,5.314100,5.294400,5.193000,5.160700,5.157100,5.157100,5.138600,5.138600,5.104100,5.054000,5.047200,5.045900,5.026700,5.026700,5.013100,5.001400,4.954500,4.922300,4.916100,4.893300,4.878600,4.873900,4.856700,4.832400,4.832400,4.831200,4.830800,4.827900,4.807800,4.791600,4.761700,4.751500,4.751500,4.742100,4.739000
1.000000,24.245700,23.141700,19.320700,17.261300,17.117800,12.781000,10.421600,9.806800,9.659800,9.394900,9.288300,8.755300,8.436200,8.404700,8.372500,8.151600,8.108900,7.958500,7.957400,7.947700,7.781600,7.679200,7.600700,7.574000,7.517500,7.334900,7.232300,7.216000,7.211200,7.141500,7.095200,7.069600,6.995900,6.948000,6.871000,6.851900,6.809300,6.786900,6.783700,6.776900,6.677900,6.593600,6.520000,6.468800,6.407100,6.352100,6.327600,6.235600,6.218300,5.849800,5.834700,5.823200,5.805700,5.702600,5.696200,5.493700,5.487100,5.377800,5.339500,5.339500,5.193400,5.058000,5.054000,4.949700,4.922300,4.827900,4.684700,4.649000,4.649000,4.553600,4.511700,4.511700,4.414000,4.382300,4.351100,4.320400,4.290100,4.260200,4.216200,4.144600,4.089100,4.062000,4.062000,3.982600,3.956800,3.761900,3.641100,2.755200,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.662300,2.650100,2.645700,2.638000,2.634400
1.000000,36.587000,14.070400,14.070400,13.284300,12.921600,9.461900,9.213600,9.102600,8.684000,8.459000,8.367100,7.989000,7.602900,7.547400,7.385300,7.373600,7.235100,7.190100,7.169900,7.095200,7.058300,6.990300,6.973100,6.934300,6.890000,6.849100,6.776900,6.502300,6.324300,6.289900,6.289900,6.222200,6.091000,6.069100,6.059000,6.059000,6.027400,5.996200,5.934600,5.904300,5.904300,5.834700,5.786000,5.728600,5.702600,5.659900,5.563200,5.536500,5.510100,5.416400,5.407000,5.377800,5.376300,5.326800,5.278100,5.230300,5.230300,5.228900,5.193000,5.193000,5.122500,5.054000,5.047600,5.047600,5.047600,5.020400,4.960900,4.954500,4.922300,4.922300,4.918600,4.877100,4.858900,4.836300,4.836300,4.827900,4.796200,4.756700,4.756700,4.679600,4.679600,4.568600,4.532800,4.462700,4.428500,4.394900,4.394900,4.394900,4.361700,4.265100,4.265100,4.233800,4.172700,4.172700,4.172700,4.172700,4.142800,4.113300,4.084200,4.084200
1.000000,16.403400,9.520000,9.052500,8.962100,8.774800,8.701000,8.595800,8.167200,7.485500,7.380400,7.095200,6.776900,6.695900,6.669100,6.581900,6.447300,6.324200,6.144600,6.069100,6.034400,5.876200,5.839400,5.836500,5.834700,5.723700,5.702600,5.659900,5.583600,5.583600,5.543600,5.537600,5.447900,5.404100,5.377800,5.314900,5.278700,5.242900,5.193000,5.193000,5.122500,5.104400,5.054000,5.005300,5.002200,4.954500,4.928900,4.922300,4.827900,4.822900,4.822900,4.721300,4.688400,4.672500,4.656000,4.561200,4.561200,4.530500,4.411700,4.271600,4.165800,3.666200,3.641100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,19.679900,8.459000,8.367100,8.126100,7.095200,7.058300,7.026700,6.990300,6.954500,6.945200,6.776900,6.713200,6.543900,6.324300,6.289900,6.222200,6.091000,6.069100,6.059000,5.996200,5.967200,5.967200,5.904300,5.834700,5.728600,5.702600,5.672400,5.659900,5.563200,5.536500,5.528600,5.483900,5.407000,5.377800,5.376300,5.353800,5.278100,5.229700,5.193000,5.193000,5.122500,5.111300,5.054000,5.047600,4.998100,4.960900,4.954500,4.925400,4.922300,4.877100,4.854700,4.827900,4.796200,4.719400,4.686700,4.679600,4.654500,4.622700,4.532800,4.529900,4.529900,4.499800,4.428500,4.394900,4.394900,4.383300,4.327300,4.299800,4.265100,4.193300,4.172700,4.172700,4.142800,4.113300,4.084200,4.067300,4.055500,4.055500,3.999400,3.971900,3.971900,3.944800,3.944800,3.891600,3.891600,3.891600,3.865600,3.814500,3.814500,3.789500,3.789500,3.764800,3.764800,3.692600,3.692600,3.646000,3.641100,3.600600,3.578300,3.556300
0.500000,23.933800,16.711900,16.461300,15.879800,14.710600,13.890800,13.667300,12.862800,12.735500,12.102200,12.062700,11.922900,11.391100,11.124900,10.531000,10.465600,10.441500,10.213500,9.688800,9.533400,9.002100,8.807400,8.717100,8.267100,8.021300,7.996300,7.947700,7.676600,7.536100,7.491900,7.458600,7.436300,7.305200,7.248900,7.196400,7.177500,7.149100,7.128700,7.120400,7.120400,7.095200,7.067700,7.013000,6.964600,6.928000,6.919000,6.914300,6.871000,6.864800,6.864800,6.846700,6.818200,6.797700,6.788600,6.783700,6.776900,6.773800,6.744900,6.725000,6.720900,6.715700,6.686000,6.680100,6.629700,6.500100,6.481400,6.479900,6.420900,6.414600,6.412600,6.411700,6.327600,6.167600,6.163300,6.144500,6.143800,6.108500,6.075400,6.073700,6.068300,6.048200,5.986400,5.972100,5.964300,5.962100,5.962100,5.951900,5.939000,5.874100,5.866300,5.866300,5.843700,5.834700,5.831200,5.811600,5.808500,5.794400,5.772500,5.728800,5.728800
1.000000,24.874300,23.558400,20.405200,16.449100,16.162000,15.678900,14.944100,14.390400,14.244000,13.655700,13.303900,12.994800,12.654100,12.207300,12.153600,12.131700,11.964500,11.947800,11.828900,11.828000,11.549300,11.549300,11.122700,11.122700,11.015500,10.963100,10.903600,10.861600,10.816900,10.713000,10.670200,10.649900,10.527400,10.476000,10.363200,10.328500,10.307700,9.986800,9.942700,9.783700,9.715400,9.675800,9.675800,9.643800,9.631200,9.588700,9.543200,9.541200,9.541200,9.499800,9.499800,9.494100,9.456800,9.456800,9.456800,9.401400,9.355700,9.005500,8.868000,8.633100,8.568200,8.480900,8.069200,8.065800,8.055000,7.976400,7.922300,7.710800,7.609100,7.609100,7.605900,7.549400,7.381900,7.375800,7.319700,7.264500,7.210000,7.103600,7.103600,7.095200,7.077500,7.051500,7.000200,7.000200,6.850700,6.850700,6.776900,6.707500,6.707500,6.661100,6.570100,6.570100,6.525500,6.481600,6.311500,6.229800,6.189800,6.189800,6.189800,6.150200
0.500000,20.066000,19.020200,15.303200,14.208600,13.323600,12.869200,12.032800,11.777600,11.519200,11.261500,11.222300,10.846200,10.114600,10.041500,9.905500,9.759600,9.691600,8.943500,8.611200,8.478500,8.284300,7.784000,7.411800,7.291500,7.120800,7.095200,7.088400,6.990400,6.776900,6.445600,6.283900,6.274200,5.872700,5.834700,5.824800,5.738400,5.738400,5.738400,5.659900,5.396400,5.377800,5.193000,5.122500,5.111300,5.083700,5.054000,4.954500,4.933600,4.933600,4.922300,4.827900,4.792100,4.792100,4.792100,4.691200,4.686700,4.470100,4.470100,4.441800,4.411900,4.355100,4.354900,4.354900,4.326700,4.326700,4.271400,4.271400,4.271400,4.244300,4.244300,4.191100,4.139200,4.139200,3.943800,3.847900,3.726600,3.709900,3.691400,3.673700,3.641100,3.610900,3.550600,3.490700,3.490700,3.432700,3.431200,3.390500,3.347900,3.327700,3.327700,3.288000,3.288000,3.269900,3.268500,3.230200,3.230200,3.230200,3.211400,3.211400,3.174400
0.666667,20.118800,18.408200,18.311400,15.402000,14.897400,14.662100,13.382600,12.612600,12.267400,12.042400,11.274200,11.029600,10.898900,10.847400,10.655100,10.622800,10.528600,10.410500,10.178600,10.177100,9.964300,9.845100,9.818800,9.680100,9.648900,9.534900,9.508000,9.471100,9.318700,9.249300,9.229000,9.082600,9.076000,9.038800,8.779800,8.712500,8.574200,8.460000,8.407600,8.367900,8.303900,8.176700,8.047200,8.006000,7.977300,7.911000,7.857700,7.844400,7.759700,7.744300,7.729300,7.711300,7.683100,7.664500,7.635600,7.634000,7.603700,7.597200,7.564800,7.544500,7.541100,7.514700,7.475400,7.438700,7.438100,7.404500,7.395200,7.385400,7.341500,7.324800,7.323100,7.314600,7.304000,7.252600,7.219700,7.214200,7.203000,7.203000,7.191300,7.161200,7.137600,7.129500,7.123900,7.075200,7.066400,7.045500,7.028700,7.027200,7.014900,7.012900,6.984400,6.909400,6.902700,6.849300,6.847400,6.835700,6.821200,6.819900,6.813200,6.797300
0.400000,18.715900,18.587600,16.207900,15.839500,15.751400,14.127100,13.951300,13.443100,13.366800,13.289400,13.283700,13.051600,12.976100,12.955200,12.912300,12.832900,12.611000,12.294800,11.723300,11.629400,11.629400,11.193900,11.059900,10.877000,10.276200,9.704800,9.539600,9.376200,8.860700,8.860700,8.791200,8.702600,8.688300,8.607000,8.589000,8.523700,8.518100,8.468100,8.426900,8.392800,8.356200,8.352400,8.352400,8.342800,8.333500,8.279000,8.180200,8.151700,8.132700,8.092800,8.034800,7.865600,7.810700,7.650800,7.617200,7.497200,7.497200,7.398200,7.384500,7.349700,7.254500,7.254500,7.161800,7.120700,7.116300,7.027100,6.983300,6.855100,6.772300,6.371800,6.295400,6.257900,6.257900,6.180800,6.147900,6.022900,5.922100,5.824600,5.744100,5.662200,5.503200,5.474500,5.410500,5.381600,5.362800,5.224700,5.203100,5.184400,5.180200,5.152000,5.146700,5.146700,5.093500,5.036800,5.028600,5.009600,5.004600,4.968700,4.931400,4.928500
0.500000,23.163300,19.788300,18.187100,18.160100,18.066300,16.225800,16.009400,15.839500,15.328100,14.127100,13.951300,13.787500,13.289400,13.283700,13.051600,12.976100,12.832900,11.813300,11.723300,11.629400,11.629400,11.162100,11.059900,10.634300,10.276200,10.082800,9.704800,9.539600,9.376200,9.268300,8.860700,8.860700,8.791200,8.607000,8.589000,8.523700,8.518100,8.468100,8.426900,8.392800,8.352400,8.352400,8.342800,8.333500,8.180200,8.151700,8.132700,8.092800,8.034800,7.865600,7.810700,7.650800,7.617200,7.497200,7.398200,7.349700,7.254500,7.254500,7.254500,7.179000,7.161800,7.116300,7.095200,7.027100,6.983300,6.859500,6.855100,6.776900,6.747200,6.404600,6.371800,6.295400,6.257900,6.257900,6.147900,6.074700,6.069100,6.022900,5.972100,5.899200,5.873000,5.873000,5.834700,5.744100,5.702600,5.503200,5.381600,5.377800,5.193000,5.193000,5.184400,5.184400,5.152000,5.122500,5.054000,5.036800,5.028600,5.004600,4.966000,4.954500
1.000000,30.939600,28.176200,27.465700,27.260800,26.011600,23.630700,23.513700,23.150700,20.843300,19.977400,18.408400,15.024200,15.019700,14.538200,14.404800,14.216900,13.949300,13.840100,13.759200,13.575700,13.080200,12.570200,12.550700,12.170100,11.868400,11.498400,11.408900,11.112200,11.097200,11.049500,10.496300,10.401500,10.138400,9.999300,9.902400,9.767300,9.551100,9.355300,9.302900,9.262800,8.885300,8.829600,8.805200,8.676500,8.653100,8.643800,8.521900,8.179800,8.173300,8.079500,8.008600,7.976400,7.947700,7.851400,7.841200,7.636800,7.600400,7.553100,7.513900,7.402100,7.389600,7.242400,7.071200,7.018700,6.881200,6.664400,6.631800,6.559400,6.533500,6.479900,6.449500,6.420900,6.374800,6.348100,6.311000,6.309100,6.274900,6.062100,5.940500,5.907500,5.907500,5.861800,5.833800,5.792000,5.777900,5.777900,5.671500,5.643400,5.637700,5.610400,5.477400,5.477400,5.458200,5.445000,5.419100,5.412900,5.412900,5.412900,5.387000,5.381200
1.000000,29.590800,24.874100,24.831700,22.817900,20.978800,20.017300,19.929500,18.287100,17.148700,15.896100,15.272200,14.648800,13.892200,13.619200,12.153300,12.091500,12.007800,11.577500,11.335800,11.303600,11.033200,10.682800,10.389700,10.193200,10.151600,9.762600,9.722700,9.695800,9.411100,9.387300,9.361700,8.813300,8.649200,8.643800,8.554300,8.374300,8.302000,8.212500,8.083800,8.047400,7.977000,7.817300,7.621200,7.612400,7.563400,7.527500,7.242400,7.198600,7.197300,7.182100,7.018700,6.982200,6.573600,6.556100,6.420900,6.320400,6.171400,6.100600,6.076200,5.919100,5.861800,5.785600,5.785600,5.777900,5.643400,5.637700,5.606800,5.563900,5.404100,5.358500,5.358500,5.131200,4.987900,4.824300,4.716100,4.573700,4.495700,4.439600,4.407300,4.375500,4.344100,4.306100,4.229600,4.173900,4.165000,4.137700,4.137700,4.110900,4.108500,4.071400,4.058400,4.053200,4.024400,3.973700,3.926700,3.899600,3.876400,3.846600,3.795000,3.789800
1.000000,24.245700,23.141700,19.320700,17.261300,17.117800,12.781000,10.421600,9.806800,9.659800,9.394900,9.288300,8.755300,8.436200,8.404700,8.372500,8.151600,8.108900,7.958500,7.957400,7.947700,7.781600,7.679200,7.600700,7.574000,7.517500,7.334900,7.232300,7.216000,7.211200,7.141500,7.095200,7.069600,6.995900,6.948000,6.871000,6.851900,6.809300,6.786900,6.783700,6.776900,6.677900,6.593600,6.520000,6.468800,6.407100,6.352100,6.327600,6.235600,6.218300,5.849800,5.834700,5.823200,5.805700,5.702600,5.696200,5.493700,5.487100,5.377800,5.339500,5.339500,5.193400,5.058000,5.054000,4.949700,4.922300,4.827900,4.684700,4.649000,4.649000,4.553600,4.511700,4.511700,4.414000,4.382300,4.351100,4.320400,4.290100,4.260200,4.216200,4.144600,4.089100,4.062000,4.062000,3.982600,3.956800,3.761900,3.641100,2.755200,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.662300,2.650100,2.645700,2.638000,2.634400
